Customer_ID,Full_Name,Age,Gender,Occupation,Is_Active,Region_ID
11086,Samira Sevarova,25,Ayol,O‘qituvchi,True,5
11087,Amirov Isfandiyor,52,Erkak,Dasturchi,True,3
11088,Yasminova Amira,51,Erkak,Savdogar,False,10
11089,Jahongir Yasinov,53,Ayol,Huquqshunos,True,11
11090,Rayhonova Imona,47,Ayol,Ishlab chiqaruvchi,True,1
11091,Mahdiev Asad,30,Erkak,Hisobchi,True,10
11092,Habib Muhammadayubov,38,Ayol,Hisobchi,False,7
11093,Mursalina Muzayyanova,48,Ayol,Savdogar,True,12
11094,Lazizov Muhammadamir,70,Erkak,Nafaqaxo‘r,True,4
11095,Anvar Amirov,22,Ayol,Muhandis,True,9
11096,Amirov Usmon,64,Ayol,Shifokor,True,8
11097,Mushtariyeva Sadia,32,Erkak,Huquqshunos,True,13
11098,Sabrinova Rumaysa,68,Erkak,Dasturchi,True,9
11099,Sarvinozova Bibisora,30,Ayol,Muhandis,True,3
11100,Aminova Iymona,70,Ayol,Tadbirkor,True,10
11101,Maftuna Sevinchova,34,Ayol,Ishlab chiqaruvchi,True,7
11102,Asadov Sanjar,35,Ayol,Nafaqaxo‘r,True,10
11103,Malikova Asma,38,Ayol,Tadbirkor,True,4
11104,Mohlaroyimova Mubina,79,Erkak,Tadbirkor,False,13
11105,Zahroyeva Yasina,59,Ayol,Shifokor,True,6
11106,Imronov Umar,59,Ayol,Muhandis,True,8
11107,Aylinova Aliya,52,Erkak,Shifokor,True,11
11108,Ja’far Fuzaylov,73,Erkak,Tadbirkor,False,9
11109,Bonu Ansorova,28,Erkak,O‘qituvchi,True,9
11110,Muhammadamir Muhammadumarov,55,Erkak,Ishlab chiqaruvchi,True,3
11111,Yahyoev Ibrohim,42,Erkak,Tadbirkor,True,6
11112,Sanjar Damirov,43,Ayol,Hisobchi,True,9
11113,Elifova Malika,20,Erkak,Hisobchi,True,1
11114,Ansora Asmanova,31,Erkak,Ishlab chiqaruvchi,True,4
11115,Asma Aylinova,37,Ayol,Shifokor,False,1
11116,Saidov Zakariyo,58,Ayol,Huquqshunos,True,8
11117,Ifora Diyorayeva,62,Erkak,Nafaqaxo‘r,True,13
11118,Zakiyaxonova Samina,44,Erkak,Savdogar,True,14
11119,Yasina Sevinchova,48,Erkak,Dasturchi,True,8
11120,Kumush E’zozova,71,Ayol,Hisobchi,True,6
11121,Sabrinova Anisa,27,Erkak,Huquqshunos,True,1
11122,Farhodov Miran,68,Ayol,Talaba,False,6
11123,Akmal Mahmudov,23,Erkak,Hisobchi,True,7
11124,Munisayeva Hadija,76,Ayol,O‘qituvchi,True,12
11125,Mahdi Jalolov,36,Erkak,Dasturchi,True,2
11126,Anisayeva Zaynab,37,Ayol,Dasturchi,True,2
11127,Ansorova Kumush,58,Ayol,Muhandis,True,7
11128,Mohlaroyim Odinaeva,58,Ayol,Boshqa,True,7
11129,Asilbekov Akmal,41,Ayol,Boshqa,True,5
11130,Safiyeva Malika,70,Erkak,Dasturchi,True,11
11131,Sabina Dildorova,52,Ayol,Nafaqaxo‘r,True,5
11132,Marjonova Sabrina,45,Ayol,Savdogar,True,5
11133,Firdavs Abubakrov,73,Erkak,Boshqa,False,10
11134,Anisayeva Hadija,75,Erkak,Tadbirkor,True,10
11135,Munisa Safiyeva,70,Erkak,Ishlab chiqaruvchi,True,6
11136,Ibrohim Abdullohov,58,Erkak,Ishlab chiqaruvchi,True,5
11137,Muhammad Gabriyelov,79,Ayol,Muhandis,True,14
11138,Durdona Saidova,52,Ayol,Boshqa,True,11
11139,Samandar Aliyev,49,Erkak,Dasturchi,True,12
11140,Samiyeva Aylin,50,Ayol,Ishlab chiqaruvchi,True,5
11141,Muhsinova Ifora,33,Ayol,O‘qituvchi,True,12
11142,Ruqiyayeva Mohlaroyim,35,Erkak,Huquqshunos,True,10
11143,Muhammadsafoev Kamron,38,Ayol,Boshqa,True,1
11144,Malak Hadichayeva,74,Ayol,O‘qituvchi,True,3
11145,Muhammadayub Yasinov,60,Ayol,Talaba,True,6
11146,Muhammadyusupov Laziz,22,Erkak,Talaba,True,3
11147,Ja’far Mahdiev,60,Ayol,Shifokor,True,11
11148,Dildora Muslimaeva,78,Ayol,Hisobchi,True,13
11149,Diyorayeva Aylin,58,Erkak,Ishlab chiqaruvchi,True,8
11150,Kumush Zaynabova,18,Erkak,Ishlab chiqaruvchi,True,4
11151,Alinur Abbosov,42,Erkak,Hisobchi,True,5
11152,Laylova Samira,35,Erkak,Huquqshunos,True,14
11153,Safiyeva Alzina,38,Erkak,O‘qituvchi,True,5
11154,Mahmud Dovudov,28,Erkak,Shifokor,True,13
11155,Aziza Saminova,77,Ayol,Huquqshunos,True,1
11156,Shahnoza Muxlisayeva,18,Ayol,Savdogar,True,14
11157,Muhammadumarov Muhammadziyo,19,Erkak,Dasturchi,True,14
11158,Shahinova Muslima,58,Erkak,Muhandis,True,12
11159,Firdavs Damirov,28,Erkak,O‘qituvchi,True,7
11160,Muhammad Muhammadazizov,61,Ayol,Boshqa,True,6
11161,Fotima Nozimova,77,Ayol,Muhandis,True,12
11162,Diyor Gabriyelov,37,Ayol,Ishlab chiqaruvchi,True,10
11163,Sevarova Odina,40,Ayol,Huquqshunos,True,12
11164,Temirov Laziz,71,Erkak,Hisobchi,True,13
11165,Isfandiyor Shohruxov,55,Ayol,Dasturchi,True,13
11166,Shahzoda Ahmadov,55,Ayol,Shifokor,False,11
11167,Azizov Zakariyo,50,Ayol,Nafaqaxo‘r,True,9
11168,Shahina Musfirayeva,51,Erkak,Savdogar,True,3
11169,Muhammadumar Mustafayev,39,Erkak,Boshqa,True,8
11170,Sanjarov Muhammadrizo,50,Ayol,Huquqshunos,True,4
11171,Mohinurova Habiba,61,Erkak,Huquqshunos,True,14
11172,Ansorova Bibisora,45,Ayol,Savdogar,True,14
11173,Aliyev Salohiddin,72,Ayol,Talaba,True,13
11174,Muzdalifa Roziyayeva,58,Erkak,Nafaqaxo‘r,True,12
11175,Rumaysayeva Anisa,39,Ayol,Muhandis,True,14
11176,Dilnoz Malikova,61,Ayol,Savdogar,True,12
11177,Farangiz Mushtariyeva,75,Erkak,Nafaqaxo‘r,True,4
11178,Miranov Fariz,52,Ayol,Ishlab chiqaruvchi,True,13
11179,Ominova Osiyo,70,Erkak,Hisobchi,True,6
11180,Muhammadov Saddam,20,Erkak,O‘qituvchi,True,11
11181,Akobir Abdullohov,74,Erkak,O‘qituvchi,True,11
11182,Azizov Ismoil,68,Erkak,Nafaqaxo‘r,False,10
11183,Ibrohimov Ibrohim,31,Erkak,Savdogar,True,10
11184,Asilbekov Muhammad,34,Ayol,Nafaqaxo‘r,False,9
11185,Mehrojov Muhammadsolih,30,Erkak,O‘qituvchi,True,10
11186,Dilnoz Maryamova,58,Ayol,Tadbirkor,True,13
11187,Daler Jalolov,48,Erkak,Hisobchi,True,4
11188,Akmal Samirov,76,Erkak,Shifokor,True,9
11189,Rayyona Maryamova,21,Erkak,Talaba,True,13
11190,Dilnurova Samiya,29,Erkak,Boshqa,True,10
11191,Fotimayeva Aylin,69,Ayol,Muhandis,True,11
11192,Samiya Aylinova,23,Ayol,Talaba,True,11
11193,Muizzova Hadicha,35,Erkak,O‘qituvchi,True,8
11194,Asmira Maftunova,54,Ayol,Muhandis,True,4
11195,Muhammadamirov Samandar,44,Erkak,Boshqa,True,6
11196,Azizov Habib,52,Erkak,Savdogar,False,4
11197,Farangiz Malakova,66,Erkak,O‘qituvchi,True,13
11198,Munisa Samirova,22,Ayol,Shifokor,True,12
11199,Abduazizov Amir,51,Erkak,Shifokor,True,4
11200,Jasminova Zaynab,54,Erkak,Nafaqaxo‘r,True,1
11201,Abduaziz Dalerov,69,Ayol,Talaba,True,12
11202,Anisa Amirayeva,35,Erkak,Huquqshunos,True,4
11203,Azizov Abdulhamid,69,Erkak,Huquqshunos,True,5
11204,Abduazizov Fariz,33,Ayol,Nafaqaxo‘r,True,2
11205,Aylin Aliyeva,26,Ayol,Talaba,True,14
11206,Bibisora Sevinchova,34,Ayol,Shifokor,True,5
11207,Ifora Malikova,21,Ayol,O‘qituvchi,True,13
11208,Habibova Oysha,79,Erkak,Nafaqaxo‘r,False,11
11209,Samiyeva Nozima,51,Erkak,Shifokor,True,9
11210,Aziza Malikova,52,Erkak,O‘qituvchi,True,2
11211,Gabriyelov Miron,69,Erkak,Huquqshunos,True,10
11212,Muzayyanova Diyora,48,Erkak,Boshqa,True,10
11213,Shukronova Humayra,24,Erkak,Boshqa,True,8
11214,Omina Muxlisayeva,43,Ayol,Savdogar,True,5
11215,Asmiraeva Diyora,45,Ayol,Huquqshunos,True,12
11216,Odinaeva Hadija,47,Ayol,Nafaqaxo‘r,True,13
11217,Saminova Elif,74,Erkak,Talaba,True,4
11218,Zakiyaxonova Humayra,73,Ayol,Savdogar,True,12
11219,Sakina Robiyayeva,64,Ayol,Hisobchi,False,5
11220,Yusupov Amir,71,Erkak,Boshqa,True,1
11221,Muhammadumarov Muhammadsafo,48,Ayol,Huquqshunos,True,9
11222,Daler Muhammadyasinov,43,Erkak,Dasturchi,True,6
11223,Mohinurova Imona,52,Ayol,Ishlab chiqaruvchi,True,1
11224,Daler Damirov,30,Erkak,O‘qituvchi,True,5
11225,Muslima Sadiyeva,70,Erkak,O‘qituvchi,True,9
11226,Hadicha Saminova,72,Erkak,O‘qituvchi,True,1
11227,Musfira Asmanova,78,Ayol,Ishlab chiqaruvchi,True,13
11228,Humoyunov Yasin,46,Erkak,Boshqa,True,6
11229,Shahzod Yunusov,45,Ayol,Boshqa,True,13
11230,Rayyona Muizzova,45,Erkak,Ishlab chiqaruvchi,True,4
11231,Jamshid Usmonov,48,Erkak,Savdogar,True,14
11232,Damirov Hasan,30,Ayol,Huquqshunos,True,14
11233,Sanjar Muhammadumarov,48,Erkak,Talaba,False,13
11234,Mursalinaeva Jasmina,61,Erkak,Huquqshunos,True,4
11235,Sadiyeva Ifora,21,Ayol,Huquqshunos,False,13
11236,Ruhshona Alzinova,71,Erkak,Huquqshunos,True,14
11237,Abdumalikov Mahdi,50,Ayol,Boshqa,True,12
11238,Ayub Muhammadyusupov,28,Ayol,Huquqshunos,True,13
11239,Muhammadamin Muhammadsolihov,37,Erkak,O‘qituvchi,True,12
11240,Ayub Abubakrov,38,Ayol,Nafaqaxo‘r,True,11
11241,Sardor Dovudov,24,Ayol,Shifokor,True,3
11242,Islom Muhammadazizov,51,Erkak,Hisobchi,True,2
11243,Miran Usmonov,24,Ayol,Talaba,False,14
11244,Isfandiyor Ayubov,80,Ayol,Muhandis,True,4
11245,Mursalina Muzayyanova,27,Ayol,Dasturchi,True,7
11246,Muhammadov Aziz,46,Erkak,O‘qituvchi,True,2
11247,Nilufar Madinaeva,18,Ayol,Huquqshunos,True,7
11248,Abbos Firdavsev,35,Ayol,Shifokor,True,7
11249,Yasinov Bilol,74,Ayol,Hisobchi,True,4
11250,Muhammadov Imron,45,Ayol,Dasturchi,True,9
11251,Sabrina Mursalinaeva,36,Ayol,Muhandis,True,3
11252,Shukronova Yasmina,46,Ayol,Boshqa,True,7
11253,Charos Sarvinozova,66,Ayol,Shifokor,True,4
11254,Muhsina Mursalinaeva,75,Erkak,Dasturchi,True,7
11255,Gabriyelov Halid,80,Erkak,Savdogar,True,11
11256,Dilnur Mushtariyeva,71,Erkak,Tadbirkor,True,1
11257,Sumayyeva Sadia,19,Ayol,Boshqa,True,10
11258,Asmanova Dilnur,21,Ayol,Savdogar,True,11
11259,Muhsina Zinnurova,40,Erkak,Hisobchi,True,11
11260,Dovud Jalolov,42,Erkak,Muhandis,True,12
11261,Muhammadziyoev Dovud,59,Ayol,Nafaqaxo‘r,True,5
11262,Muhammadazizov Laziz,63,Ayol,Shifokor,True,10
11263,Abubakrov Abdulloh,41,Ayol,Savdogar,True,11
11264,Muhammadamirov Zayd,72,Erkak,Huquqshunos,True,4
11265,Feruzova Elif,23,Erkak,Savdogar,True,7
11266,Yasminova Hadicha,61,Erkak,Talaba,True,13
11267,Damirov Mahdi,65,Erkak,Ishlab chiqaruvchi,True,13
11268,Sabina Diyorayeva,64,Ayol,O‘qituvchi,True,7
11269,Robiya Anisayeva,68,Erkak,Hisobchi,True,4
11270,Imona Zakiyaxonova,40,Erkak,Tadbirkor,False,2
11271,Isfandiyorov Sanjar,35,Erkak,Talaba,True,14
11272,Sanjarov Asilbek,45,Erkak,Boshqa,False,9
11273,Ali Habibov,51,Ayol,Hisobchi,True,8
11274,Fuzayl Firdavsev,66,Ayol,Nafaqaxo‘r,True,4
11275,Jamshidov Fariz,75,Ayol,Shifokor,True,12
11276,Mehrimoh Charosova,47,Erkak,Shifokor,True,7
11277,Kamronov Muhammadyusuf,49,Ayol,Dasturchi,True,12
11278,Akbarov Abror,44,Ayol,Tadbirkor,True,5
11279,Salohiddinov Hasan,58,Erkak,Talaba,True,4
11280,Abdurahmon Hasanov,64,Ayol,O‘qituvchi,True,5
11281,Feruza Odinaeva,78,Erkak,Hisobchi,True,11
11282,Rayyona Robiyayeva,24,Erkak,Huquqshunos,True,7
11283,Shohrux Bilolov,20,Ayol,Ishlab chiqaruvchi,True,9
11284,Oyshayeva Oysha,68,Ayol,Muhandis,True,3
11285,Salohiddinov Abdumalik,75,Erkak,Shifokor,True,4
11286,Javohir Islomov,29,Erkak,Muhandis,True,6
11287,Yunusov Ahmad,78,Ayol,Talaba,False,14
11288,Ominova Farzona,32,Erkak,Tadbirkor,True,5
11289,Mumtoz Asmanova,57,Ayol,Tadbirkor,False,8
11290,Rumaysayeva Imona,47,Ayol,Boshqa,True,7
11291,Muhammad Muslimov,67,Ayol,Talaba,True,3
11292,E’zozova Nuriya,43,Ayol,Shifokor,True,9
11293,Zakiyaxonova Asma,29,Ayol,Ishlab chiqaruvchi,True,2
11294,Munisa Muzayyanova,24,Ayol,Boshqa,True,4
11295,Ruhshona Mubinova,58,Ayol,Ishlab chiqaruvchi,True,9
11296,Amira Charosova,47,Ayol,O‘qituvchi,True,1
11297,Ruqiyayeva Hadija,40,Ayol,Tadbirkor,True,13
11298,Aziza Musfirayeva,63,Erkak,Nafaqaxo‘r,True,9
11299,Zinnura Zaynabova,37,Ayol,Huquqshunos,True,9
11300,Shahnozova Ruhshona,32,Erkak,Shifokor,True,9
11301,Muslimov Yasin,45,Ayol,Huquqshunos,True,1
11302,Shahinova Munisa,30,Ayol,Huquqshunos,True,6
11303,Damir Ulug‘bekov,76,Erkak,Tadbirkor,True,14
11304,Abdulloh Sardorov,36,Erkak,Talaba,True,14
11305,Firdavsev Muhammadali,60,Ayol,Dasturchi,True,4
11306,Shukronova Samira,49,Ayol,Tadbirkor,True,7
11307,Akobirov Islom,69,Erkak,Shifokor,True,5
11308,Odina Fotimayeva,55,Erkak,O‘qituvchi,True,11
11309,Shohjahon Abduazizov,36,Ayol,Dasturchi,True,11
11310,Shukrona Amirayeva,60,Erkak,Savdogar,True,11
11311,Firdavs Mironshohov,54,Erkak,Ishlab chiqaruvchi,True,9
11312,Ismoil Asadov,36,Erkak,Savdogar,True,9
11313,Fotima Zakiyaxonova,47,Erkak,Muhandis,True,8
11314,Shahzodov Ibrohim,80,Erkak,Ishlab chiqaruvchi,True,8
11315,Shohjahon Muhammadaminov,50,Erkak,Hisobchi,True,6
11316,Jasminova Munisa,55,Ayol,Tadbirkor,True,2
11317,Odina Nilufarova,54,Erkak,Huquqshunos,True,5
11318,Mironshoh Muhammadumarov,30,Erkak,Muhandis,True,1
11319,Dalerov Muslim,20,Ayol,Tadbirkor,True,14
11320,Soliha Durdonova,56,Ayol,Ishlab chiqaruvchi,True,10
11321,Abduboriyov Ayub,36,Erkak,Boshqa,True,1
11322,Durdonova Oysha,47,Ayol,Ishlab chiqaruvchi,True,7
11323,Zakiyaxon Asmiraeva,44,Ayol,Huquqshunos,True,11
11324,Safina Farizayeva,26,Erkak,Muhandis,True,9
11325,Alzina Nozimova,74,Ayol,Talaba,True,7
11326,Alinur Fuzaylov,44,Erkak,Huquqshunos,True,1
11327,Umarov Mahmud,55,Erkak,Savdogar,True,9
11328,Nuriya E’zozova,73,Erkak,O‘qituvchi,True,9
11329,Jalol Anvarov,18,Ayol,Dasturchi,True,1
11330,Fotima Farzonova,27,Ayol,Huquqshunos,True,9
11331,Murodov Habib,58,Erkak,O‘qituvchi,False,3
11332,Fariza Ruhshonova,30,Ayol,Shifokor,True,1
11333,Mironshoh Saidov,72,Erkak,Talaba,True,9
11334,Safiyeva Sakina,28,Erkak,Boshqa,True,3
11335,Azizova Diyora,42,Ayol,Muhandis,True,11
11336,Sardor Mironshohov,35,Ayol,Boshqa,True,2
11337,Feruza Madinaeva,55,Erkak,Nafaqaxo‘r,True,9
11338,Jahongirov Aziz,67,Erkak,Nafaqaxo‘r,True,11
11339,Muhammadamir Lazizov,57,Erkak,Boshqa,True,11
11340,Saminova Robiya,72,Erkak,Savdogar,True,14
11341,Jahongir Azizov,31,Erkak,Tadbirkor,True,6
11342,Abdumalikov Muhammad,63,Erkak,Huquqshunos,True,7
11343,Anisa Saidova,75,Ayol,Savdogar,True,11
11344,Samiya Habibova,57,Ayol,Hisobchi,True,6
11345,Maftunova Mohinur,57,Erkak,Dasturchi,True,3
11346,Imron Samandarov,72,Ayol,Nafaqaxo‘r,True,9
11347,Otabek Aliyev,27,Erkak,Tadbirkor,True,9
11348,Rayhona Sabrinova,31,Erkak,Talaba,True,11
11349,Dilnozova Odina,56,Ayol,Ishlab chiqaruvchi,False,1
11350,Yusupov Sarvar,53,Ayol,Dasturchi,True,8
11351,Roziyayeva Milana,58,Ayol,Shifokor,True,3
11352,Mubina Dilnurova,55,Erkak,Savdogar,True,10
11353,Safiyeva Sevara,77,Ayol,Shifokor,True,10
11354,Humoyun Abrorov,54,Erkak,Savdogar,True,6
11355,Jamshidov Shahzoda,47,Erkak,Tadbirkor,True,10
11356,Munisayeva Marjona,34,Erkak,Shifokor,True,9
11357,Bobur Saidov,57,Ayol,Savdogar,True,2
11358,Zinnurova Hadija,35,Ayol,Huquqshunos,True,6
11359,Yasin Farizov,35,Ayol,O‘qituvchi,True,10
11360,Islomov Temir,54,Erkak,Talaba,True,14
11361,Charos Dilnurova,76,Ayol,Ishlab chiqaruvchi,True,13
11362,Asadov Zakariyo,71,Ayol,Savdogar,True,1
11363,Shohrux Yusupov,19,Erkak,Huquqshunos,True,14
11364,Mironshohov Abror,19,Ayol,O‘qituvchi,True,6
11365,Muhammad Muhammadsolihov,75,Ayol,Dasturchi,False,8
11366,Sakinayeva Feruza,60,Ayol,Nafaqaxo‘r,True,11
11367,Bilolov Abduboriy,27,Erkak,Ishlab chiqaruvchi,True,11
11368,Laylo Sadiyeva,70,Ayol,Savdogar,True,12
11369,Samirova Maryam,19,Ayol,Talaba,True,12
11370,Shukrona Maftunova,64,Erkak,Shifokor,True,1
11371,Alzinova E’zoza,59,Erkak,Muhandis,True,9
11372,Xolid Abrorov,42,Erkak,Tadbirkor,True,14
11373,Samina Sevinchova,36,Ayol,Nafaqaxo‘r,True,10
11374,Asma Hadijayeva,18,Ayol,Shifokor,True,3
11375,Samira Humayrova,20,Ayol,Muhandis,True,7
11376,Osiyo Rayhonova,35,Ayol,O‘qituvchi,True,13
11377,Zaynabova Jasmina,41,Ayol,Boshqa,True,13
11378,Saidova Yasina,28,Ayol,Huquqshunos,True,14
11379,Sadiyeva Samiya,36,Ayol,Dasturchi,False,8
11380,Farhodov Ayub,79,Erkak,Ishlab chiqaruvchi,True,1
11381,Lazizov Aziz,60,Erkak,Hisobchi,True,9
11382,Muhammad Samirov,68,Erkak,O‘qituvchi,True,11
11383,Damir Xolidov,71,Erkak,Tadbirkor,True,7
11384,Anisa Muslimaeva,37,Erkak,Huquqshunos,True,11
11385,Humayrova Madina,34,Erkak,O‘qituvchi,True,13
11386,Muslimov Akobir,28,Erkak,Ishlab chiqaruvchi,True,4
11387,Dalerov Ismoil,54,Ayol,Nafaqaxo‘r,True,8
11388,Imonova Muhsina,80,Ayol,Huquqshunos,True,13
11389,Nozima Ansorova,66,Ayol,Talaba,True,3
11390,Azizov Humoyun,46,Ayol,Ishlab chiqaruvchi,True,6
11391,Musfira Shukronova,50,Ayol,Talaba,True,7
11392,Ahmadov Abror,41,Ayol,Talaba,True,1
11393,Nozimova Anisa,79,Ayol,Huquqshunos,True,9
11394,Muzayyana Anisayeva,43,Ayol,Shifokor,True,5
11395,Yasmina Nuriyeva,21,Erkak,Ishlab chiqaruvchi,True,1
11396,Hadicha Dilnozova,43,Ayol,Ishlab chiqaruvchi,True,11
11397,Elifova Soliha,33,Ayol,Hisobchi,True,5
11398,Sarvarov Saddam,26,Ayol,Savdogar,True,10
11399,Ayub Shahzodov,50,Ayol,Nafaqaxo‘r,True,5
11400,Abduboriyov Jamshid,70,Ayol,Ishlab chiqaruvchi,True,2
11401,Muhammadumar Abduboriyov,60,Ayol,Dasturchi,True,12
11402,Iymonova Odina,48,Ayol,Hisobchi,False,1
11403,Iforayeva Omina,59,Erkak,Huquqshunos,True,2
11404,Aylinova Malika,43,Erkak,Dasturchi,True,11
11405,Behruz Abrorov,46,Ayol,Savdogar,True,14
11406,Iymonova Shahnoza,38,Ayol,Muhandis,True,10
11407,Muhammadov Muhammadayub,51,Erkak,Dasturchi,True,2
11408,Samiyeva Hadija,59,Ayol,Shifokor,True,3
11409,Yahyo Javohirov,57,Ayol,Boshqa,True,8
11410,Jasmina Elifova,51,Erkak,Boshqa,True,1
11411,Mohinurova Rumaysa,46,Ayol,Tadbirkor,False,12
11412,Asilbekov Doniyor,30,Erkak,Tadbirkor,True,7
11413,Muhammadyusuf Bilolov,80,Ayol,Hisobchi,True,1
11414,Samiyeva Sa’diya,24,Erkak,Savdogar,True,5
11415,Sabina Dilnurova,67,Ayol,Tadbirkor,False,5
11416,Javohir Shahzodov,31,Ayol,Nafaqaxo‘r,True,11
11417,Dunyoeva Sabina,78,Erkak,Boshqa,True,9
11418,Sumayyeva Asmira,23,Erkak,Boshqa,False,7
11419,Anvar Farizov,60,Ayol,Talaba,True,8
11420,Asilayeva Rumaysa,64,Erkak,Huquqshunos,True,6
11421,Abduaziz Mironov,23,Ayol,Savdogar,True,13
11422,Aylin Elifova,64,Ayol,Hisobchi,True,2
11423,Muhammadaminov Miron,58,Erkak,Ishlab chiqaruvchi,True,13
11424,Abbos Akmalov,22,Ayol,O‘qituvchi,True,3
11425,Dalerov Imron,62,Ayol,Tadbirkor,True,14
11426,Mushtariyeva E’zoza,76,Ayol,Ishlab chiqaruvchi,True,11
11427,Muzayyanova Bonu,52,Ayol,Talaba,True,13
11428,Shahzodov Abduaziz,41,Erkak,Savdogar,True,10
11429,Behruzov Zakariyo,51,Erkak,O‘qituvchi,True,2
11430,Abdullohov Ali,33,Erkak,Shifokor,True,8
11431,Mubina Hadichayeva,62,Erkak,Ishlab chiqaruvchi,True,12
11432,Samirov Abbos,37,Erkak,Boshqa,True,2
11433,Asilbekov Ahmad,65,Ayol,Hisobchi,True,5
11434,Mohinur Musfirayeva,30,Ayol,Boshqa,True,3
11435,Rayhonova Madina,79,Erkak,Tadbirkor,True,12
11436,Kumushova Sa’diya,71,Erkak,Shifokor,True,8
11437,Abduboriy Ahmadov,29,Ayol,Tadbirkor,True,13
11438,Abrorov Muhammadziyo,39,Ayol,Hisobchi,True,2
11439,Elifova Muzayyana,70,Erkak,Muhandis,True,7
11440,Shohrux Mironshohov,21,Erkak,Shifokor,True,3
11441,Mohinur Samiyeva,58,Erkak,Huquqshunos,True,1
11442,Behruzov Ali,20,Erkak,Savdogar,True,7
11443,Zaynabova Amira,42,Ayol,Tadbirkor,True,4
11444,Nuriyeva Feruza,35,Ayol,O‘qituvchi,True,11
11445,Feruza Maftunova,79,Ayol,Dasturchi,True,12
11446,Jasur Shahriyorov,41,Ayol,Shifokor,True,7
11447,Bonu Malikova,58,Ayol,O‘qituvchi,True,3
11448,Muhammadaziz Damirov,39,Erkak,Ishlab chiqaruvchi,True,3
11449,Nuriya Solihayeva,74,Ayol,Savdogar,True,2
11450,Abduboriy Shahriyorov,64,Ayol,Shifokor,True,4
11451,Usmonov Ibrohim,59,Ayol,Huquqshunos,True,4
11452,Muhammadsolih Kamronov,34,Ayol,Huquqshunos,True,12
11453,Muhammadov Yasin,42,Erkak,Boshqa,False,1
11454,Halidov Nurmuhammad,39,Ayol,Muhandis,True,5
11455,Roziya Mushtariyeva,34,Ayol,Boshqa,False,1
11456,Munisayeva Bibisora,69,Erkak,O‘qituvchi,True,14
11457,Dovud Abduazizov,75,Erkak,Dasturchi,True,2
11458,Muhammadali Muhammadumarov,18,Ayol,Savdogar,True,5
11459,Mehrimoh Farzonova,56,Ayol,Ishlab chiqaruvchi,True,3
11460,Dildorova Ruhshona,28,Ayol,O‘qituvchi,True,4
11461,Dilnur Kumushova,20,Ayol,Talaba,True,13
11462,Bonueva Zaynab,75,Erkak,Dasturchi,True,11
11463,Ansora Asmiraeva,78,Ayol,Dasturchi,True,6
11464,Muzayyana Humayrova,55,Erkak,Huquqshunos,True,9
11465,Salohiddinov Muhammadayub,53,Erkak,Hisobchi,True,5
11466,Malak Ruhshonova,46,Ayol,Hisobchi,True,5
11467,Sarvinozova Nozima,20,Ayol,Boshqa,True,14
11468,Sa’diya Hadichayeva,63,Erkak,Huquqshunos,True,4
11469,Aminova Zahro,57,Erkak,Talaba,True,12
11470,Habibova Kumush,18,Ayol,O‘qituvchi,True,10
11471,Zahro Muhsinova,47,Erkak,Shifokor,True,6
11472,Miran Gabriyelov,38,Ayol,Talaba,True,1
11473,Dildora Mohlaroyimova,43,Ayol,Huquqshunos,True,6
11474,Iymonova Diyora,57,Erkak,Savdogar,True,11
11475,Sadia Iymonova,52,Ayol,Boshqa,True,7
11476,Muhammadsodiq Halidov,26,Erkak,Muhandis,True,3
11477,Asma Sakinayeva,20,Erkak,O‘qituvchi,True,5
11478,Said Farizov,33,Erkak,Hisobchi,True,12
11479,Yasinov Otabek,20,Ayol,Hisobchi,True,14
11480,Kamronov Muslim,72,Erkak,Talaba,True,2
11481,Shahnoza Rayhonova,39,Erkak,Savdogar,True,10
11482,Mahdiev Muhammadayub,23,Ayol,Boshqa,True,14
11483,Yasinov Abduaziz,21,Erkak,Huquqshunos,True,14
11484,Mahmudov Zayd,26,Erkak,Dasturchi,True,14
11485,Fotimayeva Iymona,44,Erkak,Tadbirkor,True,11
11486,Muhammad Muhammadsafoev,67,Ayol,Ishlab chiqaruvchi,True,3
11487,Amina Farzonova,27,Erkak,Muhandis,True,5
11488,Otabekov Bobur,19,Erkak,Boshqa,True,3
11489,Nozimova Sabina,62,Erkak,O‘qituvchi,True,1
11490,Omina Dilnurova,26,Erkak,Huquqshunos,True,8
11491,Zakiyaxonova Zarina,28,Erkak,Ishlab chiqaruvchi,True,5
11492,Zubayr Sarvarov,55,Ayol,Hisobchi,True,14
11493,Abubakr Doniyorov,77,Ayol,Dasturchi,True,4
11494,Abdurahmon Muhammadyusupov,56,Ayol,Shifokor,True,6
11495,Abduaziz Farhodov,49,Erkak,Hisobchi,True,7
11496,Abdulhamidov Samandar,65,Ayol,Talaba,True,12
11497,Sumayya Zarinova,69,Ayol,O‘qituvchi,True,7
11498,Farizov Saddam,52,Ayol,Nafaqaxo‘r,True,13
11499,Muxlisayeva Samina,41,Ayol,Shifokor,False,4
11500,Dalerov Jalol,18,Erkak,O‘qituvchi,True,9
11501,Damir Habibov,20,Erkak,Talaba,True,10
11502,Marjonova Iymona,77,Ayol,O‘qituvchi,True,4
11503,Maftunova Elif,78,Erkak,Boshqa,False,4
11504,Asmira Muzayyanova,45,Erkak,Talaba,True,8
11505,Maftuna Yasinaeva,65,Erkak,Talaba,True,13
